Email,Phone,CreditScore,AgeGroup,FamilyBackground,Income,Profession,CompanyType,City,Comment,LeadIntent
user8449@testmail.com,+91-8525404805,412,36-50,Single,607891,Engineer,MNC,Hyderabad,no time,0
user8450@yahoo.com,+91-8532542484,411,18-25,Married,389823,Doctor,Government,Pune,not interested,0
user8451@yahoo.com,+91-7831802489,474,36-50,Married,438938,Teacher,Startup,Ahmedabad,just exploring,0
user8452@testmail.com,+91-6289381445,601,26-35,Married with Kids,101759,Engineer,Self-employed,Ahmedabad,interested,0
user8453@gmail.com,+91-8643212127,815,36-50,Married,594645,Engineer,Government,Hyderabad,call me,1
user8454@gmail.com,+91-9571440488,520,26-35,Single,680006,Teacher,MNC,Mumbai,not interested,0
user8455@outlook.com,+91-6350361647,470,51+,Married with Kids,259700,Manager,Government,Pune,price too high,0
user8456@outlook.com,+91-6761611754,617,51+,Married with Kids,785035,Sales Rep,Startup,Ahmedabad,maybe later,0
user8457@yahoo.com,+91-6377047590,512,51+,Married with Kids,162268,Teacher,Self-employed,Delhi,ready to close,0
user8458@yahoo.com,+91-9105569054,552,26-35,Single,620934,Doctor,Startup,Ahmedabad,not interested,0
user8459@testmail.com,+91-6738001897,423,26-35,Single,203533,Doctor,MNC,Bangalore,maybe later,0
user8460@gmail.com,+91-9318596617,512,18-25,Married,504442,Engineer,Startup,Hyderabad,keen to buy,0
user8461@yahoo.com,+91-8225125917,384,51+,Married with Kids,248579,Unemployed,Startup,Ahmedabad,call me,0
user8462@outlook.com,+91-9070470136,815,51+,Single,695655,Freelancer,Self-employed,Ahmedabad,urgent,1
user8463@yahoo.com,+91-6919100147,364,18-25,Married,287100,Sales Rep,Startup,Ahmedabad,not interested,0
user8464@yahoo.com,+91-8486690065,617,26-35,Single,992306,Manager,MNC,Hyderabad,not interested,0
user8465@testmail.com,+91-7216697275,645,51+,Single,237028,Manager,MNC,Delhi,call me,0
user8466@testmail.com,+91-6062745175,542,18-25,Single,280898,Freelancer,Self-employed,Ahmedabad,urgent,0
user8467@yahoo.com,+91-7719330547,436,18-25,Married,613417,Doctor,MNC,Ahmedabad,urgent,0
user8468@testmail.com,+91-7547800956,546,51+,Single,774049,Manager,MNC,Pune,just exploring,0
user8469@testmail.com,+91-9486938440,740,36-50,Single,560020,Unemployed,MNC,Pune,not interested,1
user8470@gmail.com,+91-8597765598,344,51+,Single,645769,Doctor,MNC,Pune,ready to close,0
user8471@testmail.com,+91-6059537422,388,18-25,Married with Kids,447285,Sales Rep,MNC,Ahmedabad,urgent,0
user8472@outlook.com,+91-7664090627,527,18-25,Single,579855,Freelancer,MNC,Ahmedabad,urgent,0
user8473@yahoo.com,+91-8789060798,590,36-50,Married with Kids,497410,Engineer,MNC,Ahmedabad,not interested,0
user8474@testmail.com,+91-9708617895,721,26-35,Single,326406,Unemployed,Government,Bangalore,ready to close,1
user8475@gmail.com,+91-8872802824,366,26-35,Married with Kids,587406,Doctor,MNC,Bangalore,maybe later,1
user8476@outlook.com,+91-7326295660,550,51+,Single,372395,Sales Rep,Self-employed,Pune,no time,0
user8477@testmail.com,+91-9430200456,340,51+,Married with Kids,163356,Freelancer,Government,Bangalore,call me,0
user8478@yahoo.com,+91-7260722329,398,26-35,Married with Kids,969601,Doctor,MNC,Hyderabad,just exploring,0
user8479@outlook.com,+91-7142451408,605,18-25,Married with Kids,366173,Teacher,MNC,Ahmedabad,ready to close,0
user8480@yahoo.com,+91-6086491407,755,18-25,Single,692684,Doctor,Self-employed,Pune,ready to close,1
user8481@gmail.com,+91-7429282958,600,26-35,Married,169049,Sales Rep,MNC,Bangalore,no time,0
user8482@gmail.com,+91-6660495970,498,18-25,Married with Kids,791347,Manager,Government,Ahmedabad,interested,1
user8483@gmail.com,+91-8394036088,787,26-35,Married with Kids,141138,Doctor,Government,Ahmedabad,no time,0
user8484@outlook.com,+91-9806076723,405,26-35,Married with Kids,347959,Engineer,Self-employed,Hyderabad,just exploring,0
user8485@outlook.com,+91-9036607556,700,51+,Married with Kids,432610,Sales Rep,MNC,Hyderabad,no time,0
user8486@gmail.com,+91-7969322230,776,26-35,Married with Kids,891904,Manager,Self-employed,Bangalore,urgent,1
user8487@outlook.com,+91-8845707524,421,26-35,Married,532692,Sales Rep,MNC,Pune,maybe later,0
user8488@yahoo.com,+91-8424898323,376,36-50,Single,320833,Doctor,Government,Pune,not interested,0
user8489@yahoo.com,+91-9469121614,611,26-35,Married,769088,Teacher,MNC,Bangalore,ready to close,1
user8490@testmail.com,+91-8847680145,411,51+,Single,517430,Teacher,MNC,Bangalore,interested,0
user8491@outlook.com,+91-9804971630,817,36-50,Married,802009,Unemployed,Government,Mumbai,call me,1
user8492@testmail.com,+91-8916568833,496,51+,Single,309091,Engineer,Government,Hyderabad,price too high,0
user8493@gmail.com,+91-9505032796,397,18-25,Married with Kids,135297,Freelancer,Government,Pune,keen to buy,0
user8494@outlook.com,+91-6081369859,758,26-35,Single,847727,Freelancer,MNC,Delhi,interested,1
user8495@yahoo.com,+91-9160743532,529,26-35,Single,567879,Unemployed,Self-employed,Hyderabad,maybe later,0
user8496@outlook.com,+91-9093052745,467,51+,Married with Kids,715356,Engineer,Government,Ahmedabad,urgent,1
user8497@testmail.com,+91-6895069372,307,18-25,Married with Kids,430153,Manager,MNC,Pune,maybe later,0
user8498@testmail.com,+91-7233605726,471,18-25,Single,199389,Teacher,Self-employed,Ahmedabad,urgent,0
user8499@gmail.com,+91-6570921576,659,36-50,Single,467810,Doctor,Startup,Mumbai,interested,0
user8500@outlook.com,+91-9778507783,494,18-25,Married with Kids,497878,Unemployed,Startup,Hyderabad,price too high,0
user8501@gmail.com,+91-8742288450,568,36-50,Married,988170,Sales Rep,MNC,Hyderabad,price too high,0
user8502@yahoo.com,+91-6211402223,318,51+,Married with Kids,271568,Unemployed,MNC,Ahmedabad,call me,0
user8503@gmail.com,+91-7373286590,653,51+,Single,495881,Sales Rep,Government,Pune,no time,0
user8504@testmail.com,+91-6992484717,348,18-25,Single,176720,Teacher,MNC,Delhi,urgent,0
user8505@testmail.com,+91-6245316351,763,18-25,Single,619072,Unemployed,Self-employed,Bangalore,no time,0
user8506@yahoo.com,+91-9854242312,655,26-35,Married with Kids,850648,Teacher,MNC,Delhi,not interested,0
user8507@outlook.com,+91-6591115229,457,26-35,Married with Kids,360776,Sales Rep,Self-employed,Ahmedabad,price too high,0
user8508@testmail.com,+91-7100334196,365,36-50,Married,923671,Manager,Self-employed,Mumbai,no time,0
user8509@testmail.com,+91-6003991818,607,36-50,Single,516119,Sales Rep,Government,Hyderabad,interested,0
user8510@testmail.com,+91-6947689058,636,36-50,Single,340387,Engineer,Self-employed,Ahmedabad,just exploring,0
user8511@outlook.com,+91-9879315940,420,18-25,Married with Kids,772531,Unemployed,MNC,Ahmedabad,maybe later,0
user8512@testmail.com,+91-6593243644,703,36-50,Single,899092,Doctor,Self-employed,Pune,interested,1
user8513@gmail.com,+91-6105733417,395,18-25,Married,158200,Unemployed,Startup,Hyderabad,ready to close,0
user8514@yahoo.com,+91-9689856908,413,18-25,Married with Kids,535874,Teacher,Self-employed,Bangalore,maybe later,0
user8515@yahoo.com,+91-6899605667,728,36-50,Single,229267,Freelancer,MNC,Delhi,no time,0
user8516@testmail.com,+91-8147733879,839,26-35,Married with Kids,123289,Unemployed,Government,Delhi,urgent,1
user8517@testmail.com,+91-7787835020,301,36-50,Married with Kids,239060,Teacher,MNC,Mumbai,keen to buy,0
user8518@outlook.com,+91-8898644235,511,26-35,Married,402118,Manager,MNC,Pune,urgent,1
user8519@testmail.com,+91-7531462180,632,18-25,Married with Kids,724725,Engineer,MNC,Bangalore,price too high,1
user8520@gmail.com,+91-7026782281,323,26-35,Single,145154,Unemployed,Startup,Ahmedabad,ready to close,0
user8521@testmail.com,+91-9915832827,667,36-50,Married,888853,Sales Rep,Government,Bangalore,not interested,0
user8522@yahoo.com,+91-9255758839,805,18-25,Married with Kids,160149,Engineer,Startup,Pune,no time,0
user8523@yahoo.com,+91-6173039688,475,36-50,Single,343182,Engineer,Self-employed,Mumbai,price too high,0
user8524@gmail.com,+91-9264198963,728,36-50,Married with Kids,431611,Manager,Self-employed,Ahmedabad,call me,1
user8525@outlook.com,+91-8199945414,741,26-35,Married with Kids,302633,Manager,Startup,Bangalore,just exploring,0
user8526@testmail.com,+91-7342598273,847,51+,Married,351087,Freelancer,Government,Mumbai,just exploring,0
user8527@outlook.com,+91-8922637045,813,51+,Married,796944,Sales Rep,Self-employed,Pune,just exploring,0
user8528@yahoo.com,+91-7763868471,660,51+,Married,650464,Freelancer,Government,Pune,ready to close,0
user8529@gmail.com,+91-6900612886,573,36-50,Married,671828,Sales Rep,Startup,Pune,price too high,0
user8530@gmail.com,+91-8664474214,476,26-35,Single,844161,Doctor,Self-employed,Bangalore,not interested,0
user8531@gmail.com,+91-9452102463,563,26-35,Married with Kids,669115,Engineer,Startup,Pune,price too high,1
user8532@testmail.com,+91-8772841958,485,36-50,Married,572147,Sales Rep,Self-employed,Bangalore,price too high,0
user8533@yahoo.com,+91-6359595860,826,18-25,Single,981129,Manager,MNC,Mumbai,urgent,1
user8534@testmail.com,+91-7657597596,578,36-50,Married,491406,Doctor,Government,Hyderabad,not interested,0
user8535@yahoo.com,+91-7303030989,497,26-35,Married with Kids,143930,Freelancer,Startup,Mumbai,interested,0
user8536@gmail.com,+91-7606090713,648,18-25,Married,745499,Doctor,MNC,Bangalore,keen to buy,0
user8537@yahoo.com,+91-9358195890,720,26-35,Married with Kids,952766,Manager,Startup,Delhi,price too high,1
user8538@outlook.com,+91-9806578884,604,18-25,Married with Kids,205799,Sales Rep,Startup,Delhi,maybe later,0
user8539@yahoo.com,+91-9289337846,363,18-25,Single,998527,Manager,Government,Ahmedabad,not interested,0
user8540@outlook.com,+91-6650134238,589,51+,Married,196202,Sales Rep,Startup,Hyderabad,ready to close,0
user8541@testmail.com,+91-8970638424,317,26-35,Married,150479,Manager,Government,Pune,ready to close,1
user8542@testmail.com,+91-6652346142,363,26-35,Married with Kids,893881,Manager,Startup,Mumbai,not interested,0
user8543@yahoo.com,+91-7411146515,629,26-35,Married,551254,Teacher,Self-employed,Mumbai,keen to buy,0
user8544@outlook.com,+91-7690307307,316,26-35,Married with Kids,407334,Sales Rep,MNC,Bangalore,just exploring,0
user8545@yahoo.com,+91-6233929910,742,18-25,Single,261235,Engineer,Self-employed,Ahmedabad,urgent,0
user8546@outlook.com,+91-6561426640,440,36-50,Married,327688,Teacher,Government,Hyderabad,price too high,0
user8547@gmail.com,+91-6783651308,607,36-50,Married with Kids,868568,Teacher,Government,Pune,price too high,1
user8548@outlook.com,+91-8884967553,743,51+,Married,803602,Teacher,MNC,Hyderabad,price too high,1
user8549@outlook.com,+91-9132361740,795,18-25,Married,132953,Teacher,Government,Delhi,price too high,0
user8550@testmail.com,+91-7839036025,725,26-35,Single,845949,Engineer,Self-employed,Ahmedabad,urgent,1
user8551@yahoo.com,+91-8469866342,774,36-50,Married with Kids,139799,Teacher,MNC,Hyderabad,urgent,1
user8552@yahoo.com,+91-8714501851,544,18-25,Single,374432,Freelancer,Government,Pune,just exploring,0
user8553@outlook.com,+91-6888276073,749,18-25,Single,520689,Engineer,Government,Ahmedabad,call me,1
user8554@testmail.com,+91-9118624118,650,36-50,Single,520807,Freelancer,Government,Pune,maybe later,0
user8555@yahoo.com,+91-8166621765,460,36-50,Married with Kids,598204,Engineer,Government,Mumbai,just exploring,1
user8556@testmail.com,+91-7576087234,439,26-35,Married with Kids,783751,Freelancer,Startup,Mumbai,urgent,1
user8557@testmail.com,+91-7340844729,792,18-25,Married,109877,Teacher,Startup,Pune,urgent,0
user8558@yahoo.com,+91-6632335458,830,26-35,Married with Kids,697415,Doctor,Startup,Mumbai,ready to close,1
user8559@testmail.com,+91-7835954769,692,26-35,Single,725341,Engineer,Government,Mumbai,interested,1
user8560@testmail.com,+91-6887258698,700,26-35,Married with Kids,329111,Teacher,Startup,Mumbai,just exploring,0
user8561@gmail.com,+91-8771192693,349,26-35,Married,332321,Unemployed,Government,Pune,interested,0
user8562@gmail.com,+91-7345469267,594,26-35,Single,974914,Unemployed,Self-employed,Mumbai,not interested,0
user8563@gmail.com,+91-9200672959,724,36-50,Married,676838,Manager,Government,Delhi,interested,1
user8564@yahoo.com,+91-8731893060,311,36-50,Married with Kids,321378,Manager,MNC,Ahmedabad,not interested,0
user8565@gmail.com,+91-6997397458,634,36-50,Married,992796,Sales Rep,MNC,Pune,keen to buy,0
user8566@testmail.com,+91-7710601941,314,18-25,Married,765854,Unemployed,MNC,Hyderabad,keen to buy,0
user8567@outlook.com,+91-7740859194,327,26-35,Married with Kids,624366,Engineer,Government,Ahmedabad,maybe later,1
user8568@yahoo.com,+91-6029268923,687,18-25,Married,701962,Unemployed,MNC,Bangalore,no time,0
user8569@yahoo.com,+91-7156040146,591,26-35,Married with Kids,183041,Engineer,MNC,Ahmedabad,call me,1
user8570@yahoo.com,+91-8248016765,549,51+,Single,987957,Freelancer,Government,Bangalore,no time,0
user8571@outlook.com,+91-6853116270,804,36-50,Married,633265,Manager,Government,Delhi,interested,1
user8572@gmail.com,+91-9957869885,397,18-25,Single,919025,Engineer,Startup,Pune,price too high,0
user8573@testmail.com,+91-9364622479,636,26-35,Married with Kids,302337,Unemployed,Government,Hyderabad,price too high,0
user8574@outlook.com,+91-9487846783,338,18-25,Married with Kids,233795,Engineer,Startup,Pune,interested,0
user8575@gmail.com,+91-9905210583,337,18-25,Married,896205,Manager,Government,Hyderabad,call me,1
user8576@outlook.com,+91-9544255848,599,26-35,Married,804870,Teacher,Self-employed,Hyderabad,ready to close,1
user8577@outlook.com,+91-7590135107,478,26-35,Married with Kids,298373,Freelancer,MNC,Pune,not interested,0
user8578@outlook.com,+91-9414748174,768,18-25,Married with Kids,526788,Manager,Self-employed,Ahmedabad,ready to close,1
user8579@yahoo.com,+91-9226718424,581,18-25,Single,310675,Doctor,Government,Mumbai,urgent,0
user8580@outlook.com,+91-7390413291,463,36-50,Single,826545,Unemployed,Self-employed,Bangalore,maybe later,0
user8581@testmail.com,+91-9852565430,752,26-35,Married,971082,Unemployed,Startup,Mumbai,call me,1
user8582@gmail.com,+91-9286482466,396,36-50,Married,531975,Manager,Government,Bangalore,just exploring,0
user8583@yahoo.com,+91-9634075830,608,18-25,Married,114539,Freelancer,Government,Mumbai,urgent,0
user8584@gmail.com,+91-6614873357,561,36-50,Married,402737,Manager,Self-employed,Pune,interested,0
user8585@outlook.com,+91-6785177520,592,26-35,Married,800382,Freelancer,MNC,Pune,just exploring,0
user8586@yahoo.com,+91-8824869330,548,26-35,Married,984878,Unemployed,Government,Hyderabad,maybe later,0
user8587@testmail.com,+91-8755516003,544,26-35,Married,749402,Teacher,MNC,Delhi,call me,1
user8588@outlook.com,+91-7617812998,550,26-35,Married,980103,Manager,Self-employed,Pune,no time,0
user8589@outlook.com,+91-6109821469,422,26-35,Single,225049,Manager,Self-employed,Bangalore,ready to close,0
user8590@yahoo.com,+91-7457027538,624,18-25,Married with Kids,947197,Teacher,Self-employed,Hyderabad,ready to close,0
user8591@outlook.com,+91-9384305968,800,36-50,Married with Kids,862979,Unemployed,Startup,Bangalore,no time,1
user8592@gmail.com,+91-6268140504,365,18-25,Married,264123,Manager,Government,Mumbai,no time,0
user8593@gmail.com,+91-9879421071,358,26-35,Married with Kids,721070,Teacher,Self-employed,Delhi,interested,0
user8594@yahoo.com,+91-8088099950,797,26-35,Married,575519,Doctor,Self-employed,Pune,price too high,1
user8595@testmail.com,+91-7148539893,672,26-35,Single,456128,Teacher,Startup,Mumbai,no time,0
user8596@yahoo.com,+91-6468209895,565,51+,Married,538458,Engineer,Government,Hyderabad,interested,0
user8597@gmail.com,+91-9489191602,535,51+,Single,574119,Engineer,MNC,Bangalore,interested,0
user8598@outlook.com,+91-7067470407,517,18-25,Single,821519,Freelancer,Government,Ahmedabad,no time,0
user8599@gmail.com,+91-6353930961,826,26-35,Single,657600,Teacher,Self-employed,Delhi,call me,1
user8600@yahoo.com,+91-7361258203,740,36-50,Married,369730,Manager,MNC,Pune,just exploring,0
user8601@gmail.com,+91-8576842319,705,26-35,Single,969265,Sales Rep,Startup,Bangalore,interested,1
user8602@testmail.com,+91-9473882611,768,36-50,Married,446607,Unemployed,Startup,Pune,keen to buy,0
user8603@yahoo.com,+91-8085837394,409,51+,Single,555615,Unemployed,Self-employed,Pune,interested,0
user8604@testmail.com,+91-9760195113,652,36-50,Single,472635,Sales Rep,MNC,Bangalore,ready to close,0
user8605@gmail.com,+91-8344723728,390,18-25,Married with Kids,511347,Doctor,Government,Pune,just exploring,0
user8606@outlook.com,+91-7299082942,713,36-50,Married,347923,Doctor,Self-employed,Hyderabad,just exploring,0
user8607@outlook.com,+91-9978021036,372,51+,Married with Kids,115020,Sales Rep,MNC,Delhi,ready to close,0
user8608@gmail.com,+91-9688080332,846,36-50,Single,567987,Sales Rep,MNC,Mumbai,just exploring,1
user8609@yahoo.com,+91-9742270470,597,26-35,Married with Kids,198170,Teacher,MNC,Delhi,maybe later,0
user8610@outlook.com,+91-9681778842,582,51+,Single,421667,Sales Rep,MNC,Mumbai,just exploring,0
user8611@testmail.com,+91-9371908617,804,51+,Married with Kids,961475,Engineer,Startup,Hyderabad,maybe later,1
user8612@outlook.com,+91-9284150817,497,51+,Married with Kids,687765,Doctor,MNC,Delhi,maybe later,0
user8613@gmail.com,+91-7175525923,331,26-35,Married,347137,Unemployed,MNC,Hyderabad,keen to buy,0
user8614@gmail.com,+91-6630050712,640,36-50,Married,455564,Freelancer,Self-employed,Bangalore,maybe later,0
user8615@outlook.com,+91-9916231173,633,36-50,Married with Kids,826604,Unemployed,Startup,Mumbai,call me,1
user8616@outlook.com,+91-8964914071,442,18-25,Married with Kids,714622,Doctor,Startup,Bangalore,interested,0
user8617@gmail.com,+91-6418792337,709,26-35,Married,825427,Unemployed,Startup,Bangalore,just exploring,0
user8618@testmail.com,+91-9665021061,343,36-50,Single,294173,Engineer,Government,Delhi,call me,1
user8619@outlook.com,+91-8931489052,331,51+,Single,735206,Doctor,Government,Pune,urgent,0
user8620@outlook.com,+91-7409436797,327,51+,Single,392048,Sales Rep,Startup,Pune,call me,0
user8621@outlook.com,+91-7424283544,722,18-25,Single,708361,Doctor,Self-employed,Hyderabad,price too high,0
user8622@gmail.com,+91-6230950326,790,26-35,Married with Kids,856363,Engineer,MNC,Delhi,price too high,1
user8623@outlook.com,+91-8149971792,459,26-35,Single,316312,Doctor,MNC,Bangalore,maybe later,0
user8624@yahoo.com,+91-8874866349,506,51+,Married with Kids,846101,Freelancer,Startup,Ahmedabad,ready to close,0
user8625@gmail.com,+91-8773367959,317,18-25,Married with Kids,591357,Freelancer,Startup,Hyderabad,keen to buy,0
user8626@yahoo.com,+91-6993339722,402,36-50,Single,875521,Freelancer,Government,Bangalore,just exploring,0
user8627@testmail.com,+91-8192883225,531,36-50,Single,569461,Unemployed,Startup,Hyderabad,price too high,0
user8628@yahoo.com,+91-7046130046,723,51+,Single,182644,Freelancer,Government,Ahmedabad,keen to buy,0
user8629@gmail.com,+91-6515193970,846,26-35,Married,587688,Sales Rep,Startup,Mumbai,call me,1
user8630@testmail.com,+91-7314462589,538,36-50,Married with Kids,746795,Freelancer,MNC,Hyderabad,urgent,1
user8631@gmail.com,+91-7340304865,633,51+,Single,546416,Freelancer,Startup,Hyderabad,urgent,0
user8632@gmail.com,+91-6273523995,448,36-50,Married,949359,Teacher,MNC,Bangalore,interested,0
user8633@testmail.com,+91-9446264706,707,18-25,Married with Kids,614884,Freelancer,Startup,Pune,maybe later,1
user8634@yahoo.com,+91-6760755274,316,18-25,Married with Kids,152050,Sales Rep,Government,Bangalore,call me,0
user8635@outlook.com,+91-9699762341,525,36-50,Married with Kids,134232,Freelancer,Startup,Delhi,no time,0
user8636@yahoo.com,+91-6022074556,559,26-35,Single,584635,Doctor,Self-employed,Bangalore,ready to close,1
user8637@gmail.com,+91-6589699149,473,36-50,Single,442800,Freelancer,MNC,Ahmedabad,keen to buy,0
user8638@testmail.com,+91-7913019314,504,36-50,Married with Kids,950453,Manager,MNC,Pune,urgent,1
user8639@outlook.com,+91-6361874095,714,51+,Married with Kids,405058,Doctor,MNC,Delhi,maybe later,0
user8640@gmail.com,+91-7412282388,807,26-35,Married,426000,Unemployed,Startup,Ahmedabad,ready to close,1
user8641@outlook.com,+91-8931970613,452,36-50,Married,211290,Freelancer,Self-employed,Pune,no time,0
user8642@testmail.com,+91-8844615863,402,18-25,Married with Kids,671086,Freelancer,Self-employed,Delhi,just exploring,0
user8643@outlook.com,+91-7011992422,364,26-35,Married,279858,Doctor,Government,Bangalore,just exploring,0
user8644@gmail.com,+91-9229064413,416,18-25,Married with Kids,138382,Engineer,Government,Pune,not interested,0
user8645@yahoo.com,+91-9487282503,455,36-50,Married,123473,Manager,Government,Ahmedabad,price too high,0
user8646@testmail.com,+91-9741997234,381,36-50,Married with Kids,263993,Engineer,Self-employed,Ahmedabad,ready to close,1
user8647@gmail.com,+91-7243139183,817,18-25,Single,483595,Freelancer,MNC,Pune,ready to close,0
user8648@outlook.com,+91-7343979231,366,26-35,Married with Kids,860123,Engineer,MNC,Ahmedabad,no time,1
user8649@yahoo.com,+91-9363884757,537,36-50,Single,523211,Sales Rep,Government,Ahmedabad,interested,0
user8650@testmail.com,+91-9687257146,625,36-50,Married with Kids,603223,Teacher,Government,Mumbai,just exploring,0
user8651@outlook.com,+91-9449910598,366,36-50,Single,513666,Doctor,Startup,Mumbai,not interested,0
user8652@gmail.com,+91-6565590920,475,51+,Married,592330,Manager,Startup,Hyderabad,call me,0
user8653@testmail.com,+91-9028127616,777,51+,Single,542518,Doctor,Self-employed,Mumbai,ready to close,1
user8654@yahoo.com,+91-8567703196,554,26-35,Married,566889,Engineer,Startup,Pune,urgent,1
user8655@gmail.com,+91-9186770110,362,26-35,Married with Kids,640053,Unemployed,Government,Hyderabad,just exploring,0
user8656@gmail.com,+91-6352040135,702,26-35,Married,978766,Teacher,Government,Bangalore,not interested,1
user8657@outlook.com,+91-8910799159,491,36-50,Married,305878,Engineer,Government,Hyderabad,urgent,1
user8658@outlook.com,+91-8778144757,628,26-35,Married,166314,Doctor,MNC,Ahmedabad,not interested,0
user8659@gmail.com,+91-7083683523,370,36-50,Married with Kids,539606,Sales Rep,Government,Delhi,urgent,1
user8660@outlook.com,+91-8684267554,362,18-25,Single,775993,Doctor,Startup,Hyderabad,call me,0
user8661@testmail.com,+91-9749691770,596,51+,Married,939552,Engineer,Self-employed,Mumbai,keen to buy,0
user8662@testmail.com,+91-8741694850,544,36-50,Married with Kids,402579,Manager,Startup,Bangalore,keen to buy,0
user8663@yahoo.com,+91-6725241589,818,26-35,Married,179843,Unemployed,MNC,Delhi,price too high,0
user8664@gmail.com,+91-7319180524,692,26-35,Single,727188,Manager,Startup,Hyderabad,maybe later,0
user8665@testmail.com,+91-6230359655,476,18-25,Married,631645,Manager,Startup,Bangalore,interested,0
user8666@outlook.com,+91-9692295686,503,36-50,Married,692377,Unemployed,MNC,Mumbai,not interested,0
user8667@testmail.com,+91-9081488666,832,36-50,Married,128820,Manager,Startup,Bangalore,interested,0
user8668@outlook.com,+91-8042152666,427,36-50,Single,906919,Manager,MNC,Bangalore,call me,1
user8669@gmail.com,+91-6935068111,494,18-25,Single,179507,Freelancer,Startup,Delhi,ready to close,0
user8670@yahoo.com,+91-9646848229,493,26-35,Married with Kids,384332,Teacher,MNC,Pune,interested,0
user8671@outlook.com,+91-6378610630,483,26-35,Married,440560,Teacher,Self-employed,Mumbai,urgent,0
user8672@yahoo.com,+91-7646678187,546,26-35,Married,655598,Sales Rep,Self-employed,Delhi,urgent,1
user8673@testmail.com,+91-6835521622,623,26-35,Married,497780,Manager,MNC,Delhi,ready to close,1
user8674@gmail.com,+91-6722751016,459,18-25,Married,860128,Engineer,Government,Delhi,urgent,1
user8675@gmail.com,+91-9524244602,365,26-35,Single,981090,Engineer,MNC,Pune,not interested,0
user8676@outlook.com,+91-9592491850,553,36-50,Single,382206,Doctor,Startup,Pune,price too high,0
user8677@outlook.com,+91-8906166569,582,51+,Married,179671,Manager,Government,Hyderabad,not interested,0
user8678@yahoo.com,+91-8357548916,359,26-35,Married,505631,Unemployed,Government,Hyderabad,ready to close,1
user8679@testmail.com,+91-8731802528,417,36-50,Married,955673,Unemployed,Government,Mumbai,interested,0
user8680@yahoo.com,+91-6812589745,722,18-25,Married,594878,Engineer,MNC,Ahmedabad,price too high,1
user8681@outlook.com,+91-7725688382,335,26-35,Married with Kids,895476,Freelancer,MNC,Mumbai,just exploring,0
user8682@yahoo.com,+91-9094025699,830,51+,Married with Kids,268022,Sales Rep,Government,Pune,no time,0
user8683@testmail.com,+91-8481752228,390,18-25,Married,775709,Engineer,MNC,Pune,just exploring,0
user8684@outlook.com,+91-8195216360,600,26-35,Married,357275,Freelancer,Self-employed,Pune,not interested,0
user8685@outlook.com,+91-7322309306,516,18-25,Married,515933,Freelancer,Startup,Delhi,just exploring,0
user8686@gmail.com,+91-8595504510,397,26-35,Married with Kids,162263,Sales Rep,Startup,Pune,urgent,0
user8687@outlook.com,+91-8049558736,755,36-50,Single,156917,Manager,Startup,Delhi,urgent,1
user8688@testmail.com,+91-7979543266,830,18-25,Married with Kids,531587,Doctor,MNC,Delhi,urgent,1
user8689@gmail.com,+91-9406179759,837,18-25,Married with Kids,301082,Doctor,Startup,Mumbai,not interested,0
user8690@testmail.com,+91-9559277956,327,51+,Married,632935,Teacher,Self-employed,Bangalore,urgent,0
user8691@yahoo.com,+91-9562944735,623,26-35,Married,507406,Manager,Startup,Hyderabad,ready to close,1
user8692@outlook.com,+91-9046801779,522,26-35,Single,729767,Engineer,Self-employed,Hyderabad,urgent,1
user8693@gmail.com,+91-6452695485,379,51+,Married,573421,Unemployed,MNC,Mumbai,maybe later,0
user8694@gmail.com,+91-7727537762,757,26-35,Married,722821,Doctor,MNC,Mumbai,keen to buy,1
user8695@yahoo.com,+91-9602849907,475,51+,Single,909623,Freelancer,Startup,Pune,price too high,0
user8696@testmail.com,+91-8013437197,821,51+,Married,604315,Sales Rep,Government,Pune,call me,1
user8697@yahoo.com,+91-8881978814,756,18-25,Married,883125,Freelancer,Self-employed,Pune,not interested,0
user8698@outlook.com,+91-9030680943,722,26-35,Married,722547,Sales Rep,Government,Delhi,interested,1
user8699@yahoo.com,+91-8993695996,399,26-35,Married with Kids,482426,Engineer,Self-employed,Delhi,interested,0
user8700@gmail.com,+91-9960784188,702,51+,Married,531003,Engineer,MNC,Pune,call me,1
user8701@testmail.com,+91-7558999454,679,26-35,Married with Kids,726069,Manager,MNC,Delhi,maybe later,1
user8702@testmail.com,+91-6609860702,830,36-50,Married,283582,Engineer,Self-employed,Mumbai,urgent,1
user8703@outlook.com,+91-9776476944,631,51+,Married,705128,Engineer,Self-employed,Pune,ready to close,0
user8704@gmail.com,+91-7306708859,617,36-50,Married with Kids,313751,Engineer,MNC,Hyderabad,price too high,0
user8705@yahoo.com,+91-9115447319,836,51+,Married with Kids,470430,Unemployed,Self-employed,Hyderabad,urgent,0
user8706@yahoo.com,+91-6598060659,388,36-50,Married,424029,Doctor,Self-employed,Ahmedabad,just exploring,0
user8707@outlook.com,+91-6483572374,810,51+,Single,789494,Manager,Government,Delhi,not interested,0
user8708@gmail.com,+91-8628556625,341,18-25,Married,255972,Unemployed,Startup,Hyderabad,urgent,0
user8709@gmail.com,+91-7751393329,688,36-50,Married with Kids,952134,Unemployed,Government,Pune,not interested,0
user8710@testmail.com,+91-7315552757,380,36-50,Married,316656,Engineer,MNC,Hyderabad,interested,0
user8711@outlook.com,+91-9806974669,701,26-35,Married,682212,Unemployed,Government,Mumbai,no time,1
